ID,Title,Category,Link,Preview Icon,Pages,PDF Link,Description,Keywords,Accession Number,Publisher,ISBN,Condition,Author,Language,Year,Script,Custodian,Digitization Sponsor
8788,Tara Singh Vaaeiye De Shahedi,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8788&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003672_200.jpg,80,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008788.pdf,"This poetic composition narrates the supreme sacrifice of an 18th century Sikh martyr Tara Singh Dalwan. Written in the popular ballad form, this composition portrays the Sikh martyr as a warrior of faith pulling his life at stake. The perfect craftsmanship of Punjabi completes together with its religious appeal make it a memorable work of Sikh literature","Singh,  Musalman,  Suba,  Khan,  Khalsa,  Tara Singh,  Baghel Singh",BK-003672,Bhai Dit Singh Giani,,Good,Bhai Dit Singh Ji Giani,Panjabi,,Gurmukhi,"Harnam Singh Shan, Dr.",
8789,Sabeg Singh Di Shahedi,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8789&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003671_200.jpg,58,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008789.pdf,"Several Sikh martyrs have become the subject of Punjabi ballads, novels and biographies. This poetic composition written in the popular folklore kissa-kav tradition portrays the supreme sacrifice and unprecedented endurance of a Sikh martyrs Bhai Shubeg Singh in the 18th century. The author's command over language, poetic craftsmanship, mastery over Punjabi Chhand concept makes it a memorable work of Punjabi verse","Nazam Khan,  Hazrat,  Khalsa,  Kazi",BK-003671,,,Good,Bhai Dit Singh Ji Giani,Panjabi,,Gurmukhi,"Harnam Singh Shan, Dr.",
8790,Jail-Chitthiaan,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8790&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003670_200.jpg,340,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008790.pdf,"Bhai Sahib Bhai Randhir Singh was a Sikh saint, spiritual servant, freedom fighter, social reformer and activist all rolled into one. He has become an immortal icon in Sikh consciousness by virtue of his character attributes. These collections of his letters written during his solitary confinement and carnation in several jails during the British rule bring out all the facets of his personality. His extraordinary usage of Punjabi and complex constructions reveal the profoundness of his mind and strength of character. This collection is a valuable addiction to Sikh heritage, Punjabi literature and Sikh philosophy","Naam,  Mai Gulab Kaur,  Karamati Sadhu,  Tehsildari,  Raja Mundri Jail,  Multan Jail,  Nagpur,  Maharaja Nabha",BK-003670,Nahar Singh Giani,,Good,"Randhir Singh, Bhai Sahib",Panjabi,1938,Gurmukhi,"Harnam Singh Shan, Dr.",
8791,Sundari,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8791&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003669_200.jpg,152,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008791.pdf,"Like majority of his other prose writings, this fictional account of a devout Sikh lady written by Bhai Vir Singh portrays the strength of character, preservation of virtue, suffering and patience of ideal Sikh women caught in the maelstrom of communal strife and physical insecurity. Her name symbolizes the beauty of her person and character. The charged diction carries the reader along","Sundari,  Balwant Singh,  Mughals,  Hari Singh,  Nawab,  Sursati,  Sardar Sham Singh",BK-003669,Khalsa Samachar Amritsar,,Good,Bijai Singh Karta,Panjabi,1952,Gurmukhi,"Harnam Singh Shan, Dr.",
8792,Pakistani Ghalughara,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8792&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003668_200.jpg,424,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008792.pdf,"The scale of population migration which took place during India's partition in 1947, perhaps, was the highest in the whole world during such historical occasions. This volume gives a comprehensive account of the circumstances leading to India's partition and the colossal loss of life and property which took place during those few months of partition. The District wise killings and slaughter of Hindus, Muslims and Sikhs due to communal passions in based on eye-witness accounts, and meticulous collection of information from official records and family tales. Its judgment in putting the entire blame on the British and the Muslim league needs investigation","Pakistan,  Haripur,  Nawakhali,  Pothohar,  Lahore,  Gujranwala,  Multan,  Congress,  Muslim Leagu",BK-003668,Lahore Book Shop,,Good,Partap Singh,Panjabi,1948,Gurmukhi,"Harnam Singh Shan, Dr.",
8793,Akal Takht Sahib,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8793&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003667_200.jpg,148,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008793.pdf,"Sri Akal Takhat, the symbol of the temporal authority of the Sikhs, a Sikh shrine established by the 6th Sikh Guru Sri Guru Hargobind epitomizes the history and heritage of the Sikhs. It has been rallying point for the Sikhs during the moments of crisis. Commandment or edict issued from its secretariat is sacrosanct for every Sikh. This volume contains the origin, history and contribution of this unique institution to the Sikh polity and societal life. The account is chronological, detailed and based on documentary evidence. But its fundamentalist diction and certain intemperate pronouncements make it biased and dilute the quality of its narration","Hukamnama,  Sikh Mislan,  Ranjit Singh,  Master Tara Singh,  Sarbat Khalsa,  Abdali,  Guru ka Bagh,  Sadhu Singh Bhaura,  Zail Singh",BK-003667,Guru Nanak Institute Of Sikh Studies,,Good,Dr. Harjinder Singh Dilgeer,Panjabi,,Gurmukhi,"Harnam Singh Shan, Dr.",
8794,Sikhan Di Bhagatmala,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8794&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003666_200.jpg,174,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008794.pdf,"This published version of an ancient composition narrates the lives of prominent Sikhs who have contributed to the propagation of Sikh religion. Based on the contents of the 11th var of Bhai Gurdas, it is a rare document of great historical significance. It is one of the finest specimens of ancient Punjabi prose. Its diction is impressive, simple spontaneous and character-portrayal highly accomplished. It is a relic of great Sikh heritage","Bhai Mani Singh,  Bhai Paira,  Bhai Jaita,  Bhai Gurdas,  Moola,  Dana Mirasi,  Kazi,  Bhagirath",BK-003666,Punjabi University Patiala,,Good,,Panjabi,1986,Gurmukhi,"Harnam Singh Shan, Dr.",
8795,Khalsai Shan,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8795&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003665_200.jpg,72,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008795.pdf,This volume contains articles on prominent Sikh martyrs and basic tenets of Sikhism. The articles are based on author's personal religious life and his observations. It is an inspiring collection for devout Sikhs,"Meerkotia,  Massa Ranghar,  Banda Bahadur,  Bachittar Singh,  Bhai Ghanaiya,  Jujhar Singh,  Maharaja Ranjit Singh,  Saka Nankana Sahib,  Anandpur",BK-003665,Aatam Science Trust New Delhi,,Good,Raghbir Singh Beer,Panjabi,1980,Gurmukhi,"Harnam Singh Shan, Dr.",
8796,Sant Giani Kartar Singh Ji Khalsa Bhindra Walyan Da Pavitter Jiwan,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8796&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003664_200.jpg,140,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008796.pdf,"This is a biographical profile of Sant Kartar Singh Khalsa Bhinderanwale, the thirteenth spiritual head of an ancient Sikh seminary the Damdami Taksal. The account covers not only his life and contribution to the propagation and preaching of Sikh religion but also traces the entire history of this organization and its regimen of Sikh preaching. The account is detailed, factual and based on reliable information","Sadhu Samaj,  Bhinderan,  Mehta,  Bhai Gurmukh Singh,  Dalip Singh Shah,  Bhai Sahib Randhir Singh,  Sant Jarnail Singh",BK-003664,Dasni Das Thakur Singh Khalsa Amritsar,,Good,Giani Pritam Singh U.K.,Panjabi,1998,Gurmukhi,"Harnam Singh Shan, Dr.",
8797,Hum Barik Tere,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8797&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003663_200.jpg,146,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008797.pdf,"The articles in this collection highlight the salient features of Sikh faith and inspire the reader to follow the tenets of Sikhism to enrich his life. The diction and expression are polished, well-written and quite appealing","Guru Nanak,  Guru Angad Dev,  Guru Hargobind,  Chaar Sahibzade,  Chali Mukte,  Panth Khalsa,  Bhai Gurdas",BK-003663,Sikh Vmange Association,,Good,Uttamjit Kaur,Panjabi,,Gurmukhi,"Harnam Singh Shan, Dr.",
8798,Meethey Har Gun Gao,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8798&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003662_200.jpg,152,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008798.pdf,"The sacred Sikh scripture appeals as much to the scholars of language as to the devout Sikhs and seekers of spiritual bliss and spiritual ecstasy. This rare volume brings out the spiritual richness of the sacred Sikh scripture through the pinpointing of its rich imagery, smiles, metaphors, linguistic alliteration, melody, rhythm, rhyme and musical overtones. Taking up selective verses from the text, it carries the reader on the wings of ecstasy and deports them to a world of spiritual bliss. Its expression is electrifying and diction infectious","Kudrat,  Simrat,  Karhalay,  Madhusudan,  Simran,  Sorath,  Farid,  Mohabbat",BK-003662,National Book Shop Delhi,81-7116-041-7,Good,Prof. Harkishan Singh,Panjabi,1988,Gurmukhi,"Harnam Singh Shan, Dr.",
8799,Sikhi-Khanion Tikhi,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8799&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003661_200.jpg,120,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008799.pdf,"These stories portray the pen-portraits of some Sikh Gurus, some Sikh martyrs and some anti-Sikh tyrants. The common thread that binds these compositions is the unflinching faith and spirit of Sikh faith which is the bedrock of these Sikh personages. The account is suffused in Sikh religiosity and spiritual strength of Sikh faith. It makes an inspiring reading for devout Sikhs","Guru Hargobind,  Pir Buddhu Shah,  Guru Gobind Singh,  Bahadur Shah,  Sukha Singh,  Mannu,  Bhai Maharaj Singh,  Mahant Narain Das",BK-003661,Naat Kala Parkashan New Delhi,,Good,Pandhi Nankanvi,Panjabi,1991,Gurmukhi,"Harnam Singh Shan, Dr.",
8800,Bhindran Wale,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8800&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003660_200.jpg,204,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008800.pdf,Sant Jarnail Singh Bhinderanwale remains a controversial figure among the Sikhs and the Indian people despite his supreme sacrifice to defend his faith. This volume traces the complete his organization the Damdami Taksal and his own profile. It tries to dispel several misconceptions about his ideology and his role in Sikh affairs. It also analysis the circumstances which led him to adopt the path of militancy,"Bhinderan Gatha,  Sikh Nirankari Saka,  Panthak Ekta,  Chowk Mehta,  Lala Jagat Narain,  Hardev Singh",BK-003660,Jatinder Pal Singh,,Good,Satinder Pal Singh Kapoor Jalandhar,Panjabi,1983,Gurmukhi,"Harnam Singh Shan, Dr.",
8801,Jap Ji Sahib Ate Shabad Hazare,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8801&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003659_200.jpg,118,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008801.pdf,"This is one of the early expositions and commentaries on Japji. It is an elementary guide to the readers of Japji and Shabad Hazare. The account is written in simple, readable Punjabi","Waheguru,  Guru,  Mukti,  Hukam,  Rasman,  Panj Khand,  Sacha Bhagat,  Chitargupt,  Dharamraj,  Ridhi,  Sidhi",BK-003659,Harbans Singh,,Good,Harbans Singh Doabia,Panjabi,1981,Gurmukhi,"Harnam Singh Shan, Dr.",Anonymous - ਹਮ ਰੁਲਤੇ ਫਿਰਤੇ ਕੋਈ ਬਾਤ ਨ ਪੂਛਤਾ
8802,Operation Punjab,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8802&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003658_200.jpg,228,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008802.pdf,"This is plain summary of the big slice of the history of Punjab from 1947 to 1990s and the Sikh struggle. The account is chronological, factual but neither analytical nor evaluative. Its significance lies in its Hindu narration which provides fairly detailed information about Punjab and the Sikhs to the whole of India","Hukam Singh,  Swarn Singh,  Master Tara Singh,  Fateh Singh,  Shromni Akali Dal,  Dr. Chauhan,  Anandpur Sahib Resolution,  Khalistan,  Blue Star",BK-003658,Sadhna Pocket Book Delhi,,Good,Govind Singh,Hindi,,Devnagari,"Harnam Singh Shan, Dr.",
8803,Charan Kamal Ki Mauj,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8803&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003657_200.jpg,156,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008803.pdf,"Majority of Indian Saints and sages have claimed to have established communion with the divine through meditation upon his sacred name. But this communion remains in the domain of mysticism and its experience is extremely difficult to communicate through the median of language. As a result, several metaphors and symbols have been used. This volume written by a spiritually enlightened Sikh saint uses the metaphor ""Charankanwal"" taken from the Sikh scripture. Despite the best efforts of the author, some sort of communication gap persists due to the gap in the wavelength of the author and the reader. Yet, it explains the concept to a large extent","Charan kanwal,  Bhai Randhir Singh,  Ranbir Singh,  Sant,  Gurmat,  Waheguru",BK-003657,Nahar Singh Giani,,Good,"Randhir Singh, Bhai Sahib",Panjabi,,Gurmukhi,"Harnam Singh Shan, Dr.",
8804,Maharaja Ranjit Singh Ate Punjabi Sahit,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8804&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003656_200.jpg,224,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008804.pdf,"Maharaja Ranjit Singh's rule, besides being unique in political governance, was also a favourable period for arts and literature to flourish. This scholarly work presents collection of Punjabi prose and poetic compositions and their creators who contributed a lot to Punjabi literature. The traditional Kissa-kav (ballad-poetry) reached its perfection during this period. Punjabi literature is richer by the addition of this volume",,BK-003656,Punjabi University Patiala,,Good,Ajmer Singh,Panjabi,1982,Gurmukhi,"Harnam Singh Shan, Dr.",
8805,Khalistan : A Comprehensive Study,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8805&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003655_200.jpg,120,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008805.pdf,"Are the Sikhs a nation or a religious community should the Sikhs remain citizens of India or Indian nation or have a separate sovereign Sikh state called Khalistan. These questions gained prominence during the 1980-90 decade after the tragic happenings of unprecedented state repression on the Sikhs during this period. This volume analysis the issues of Sikh nationalism and their sovereignty from the political, religious and territorial aspects. The author, instead of giving his own categorical opinion in favour or against Khalistan presents all these facets before the reader and leaves the issue to the Judgment of the readers. The debate has been left inconclusive.","Guru Hargobind,  Kamagata Maru,  Master Tara Singh,  Anandpur Sahib Resolution,  Janta Party,  Bhugolic Rooprekha",BK-003655,Punjabi Writers Co-Operative Industrial Society Ltd. New Delhi,,Good,Prof. Harbans Singh,Panjabi,1982,Gurmukhi,"Harnam Singh Shan, Dr.",
